text	label
Documentaries of this kind are often very opinionated. This film seems to take all opinions out and let the viewer decide what to do with the information provided. It is sad the conditions these poor people have to work in, this film does a great job of showing the ugly side of sweat shops. The film Mardi Gras: Made in China was a good way of showing the world how something as petty as beads for a celebration can effect the lives of so many people in another country.<br /><br />I had to watch this film for an English class where we spent our time talking about sweat shops and how some people are trying to eliminate them and this film helped get the topic rolling. It was a great, very informative movie and I'd recommend anyone see it, it kinda opens your eyes.	1
"******SPOILERS******<br /><br />The unfunny radio quiz show host Kyser and his mediocre band are the excuse for Lugosi, Karloff, and Lorre to pick up a paycheck in this bland, sporatically watchable haunted house spoof. Lugosi is a mystic whose seances are exposed as a fraudulent attempt to bilk an heiress' fortune; Karloff is the butler and Lorre is a professor who exposes fake mediums, but it turns out that they're both in conspiracy with Lugosi. <br /><br />Of course, Kay Kyser and his band of 30-something year old ""kids"" uncover the truth with the minimum of possible humor along the way. Not recommended to any but the absolute horror completist."	0
"*spoliers* do not read any further if you haven't seen this movie<br /><br />Picking up after the depressing ""Phantasm II"" ended; The Tall Man kidnaps Mike, while Reggie and new kid Tim spend most of the rest of the movie trying to get him back, and not end up as slaves on the Tall Man's ""Red Planet"". This one gets really silly: the trio of thieves in the bright pink hearse were only there for comic relief, and the black karate chick (can't remember her name) was so irritating I couldn't wait to see if the Tall Man killed her character. This one sets it up to almost look like it was going to be Tim's character, who comes in late and ultimately is the hero, but ... it doesn't quite work out that way. By the very end of this story Liz is beheaded by the killer midgets, Mike gets a silver sphere implanted into his skull, the spheres get Reggie and the dwarfs get Tim, and there's no one left to stop The Tall Man. The bad guy wins - now how's that for a surprise twist at the end?<br /><br />This was filmed in 1993 and unreleased until '95, and the ending of this one was at the time final, and although it's disappointing and anticlimactic it was also a fitting and appropriate ending for this weird little series. But the fourth one changes this ending and adds nothing new but more bad jokes, and an even worse and more nonsensical ending ...<br /><br />*1/2 out of ****"	0
"I was lucky enough to get to see this film many years ago in England. I've seen hundreds of films since,but I've never forgotten this one.Although Sinatra was playing a not very endearing character,he was excellent in the role.A lot of people seem to think that he did'nt really come into his own until his role in ""From Here To Eternity"" but in my opinion he was magnificent in Concho.The other role that sticks in my mind is that of William Conrad.I'd never see or heard of him before this film. Conrad plays a terrific part in this film.I remember his deep and gravelly voice and he uses it beautifully to enhance the few words he speaks with a menace that sets the tone of his character.Also I remember the music, that both introduces Conrad and and seems to surround him whenever he appears.An excellent film and my only disappointment was that I never ever got the chance to see it again. It seems to have disappeared from the face of the earth. I see in the titles that it says that the film is in black and white but when I saw it was indeed in full color, I remember Sinatra's blue shirt."	1
"Thelma Ritter did steal the picture. I just finished watching it again. I couldn't help becoming emotional in her final scene. She didn't get the Oscar. That's why you shouldn't put too much faith in Oscars. Richard Widmark never had a better part and was perfect casting as a 3-D, flawed human being. Jean Peters was great as the streetwise, tough girl in her best role ever. And Richard Kiley must have been very good; why else would I have hated him so. Yes, it was heavy handed on the patriotism; but, without it, you don't have much of a film. Watch their faces! The top three stars didn't really need much script. I would like to have seen them do this film without dialogue. If you've ever seen Ray Milland and Rita Gam in ""The Thief"", maybe you know what I mean. When I was a kid in 1956 on my first trip to NYC, I made my Bronx uncle drive us to the foot of South Street looking for No. 66. That's when I knew that Hollywood couldn't be trusted. But I did find the river.<br /><br />I'm not giving away much of the story because I hate it when I know what happens before I see it for myself. If you have seen it, no elucidation is necessary. Just maybe, someone who is reading these comments hasn't seen ""Pickup On South Street"". You will like it; just don't go looking for 66 South Street in New York City."	1
Let's eliminate any discussion about the use of non-Asian actors playing Asian roles. The movie is 67 years old. In 1937 studio chiefs believed that any actor could/should be able to play any role. Actors were under contracts, and did not always have a choice about what role they played. End of story.<br /><br />This is a truly great epic story of love, individual rights, class strata, and men/women issues. The centerpiece of the film is two brilliant performances by Luise Rainer and Paul Muni. <br /><br />Muni plays Wang, a Chinese farmer, who is about to take a wife (Rainer). From the start, he treats her with respect, during a time when women were looked on as little more than hired help. Without giving too much of the movie away, they go through the highs and lows of all relationships, and even though the story may take place in late 19th/early 20th century,the story and much of their feelings, seems credible.<br /><br />Other than the fact that the movie is about 5-10 minutes longer than it needs to be, and the performances of Charley Grapewin and Walter Connolly are typical 1930's cartoon characters, this is a really wonderful movie that, unfortunately, has become a victim of political correctness.<br /><br />9 out of 10	1
I and a friend rented this movie. We both found the movie soundtrack and production techniques to be lagging. The movie's plot appeared to drag on throughout with little surprise in the ending. We both agreed that the movie could have been compressed into roughly an hour giving it more suspense and moving plot.	0
Vampires, sexy guys, guns and some blood. Who could ask for more? Moon Child delivers it all in one nicely packaged flick! Gackt is the innocent Sho - who befriends a Vampire Kei (HYDE), their relationship grows with time but as Sho ages, Kei's immortality breaks his heart. It doesn't help that they both fall in love with the same woman. The special effects are pretty good considering the small budget. It's a touching story ripe with human emotions. You will laugh, cry, laugh, then cry some more. Even if you are not a fan of their music, SEE THIS FILM. It works great as a stand alone Vampire movie.<br /><br />9 out of 10	1
Ice Age is not only Animation of the Year (in my eyes) it's also the best animated feature I've ever seen!<br /><br />The teaser excited me last year and I've spent many happy hours on the website. Scrat is cool! And so are the rest of the Sub Zero Heroes.<br /><br />The animation is superb. Your heart really goes out to the characters in this film. They have good lines of dialogue and are well developed. It's hard to say which one really steals the picture.<br /><br />I experienced their journey with laughter, tears and amazement. Nothing was forced or over done. The emotion was genuine, especially in the dramatic second half. The last film to affect me this deeply was Anastasia in 1997, also a Fox Production. And before that it was The Land Before Time 1988. All possess real charm and seek to entertain all the audience, not just the cynics. 10/10 <br /><br />	1
I have seen romantic comedies and this is one of the easiest/worst attempts at one. A lot of the scenes work in a plug-and-play manner inserted strictly to conform to the romantic-comedy genre. Usually this is okay because we're dealing with a genre, but the challenge generally resides in making it original, new and inventive. This movie fails to do so.<br /><br />There is no sense of who the characters really are, apart from Sylvie Moreau's (who is the real star of this movie, not Isabelle Blais). They fit into this one-dimensional cliché and they become nothing more than simple puppets serving the purpose of a very light narrative.<br /><br />The pacing of the movie can become annoying, rhythm lacks, and the editing is filled with unnecessary close-ups. I should also mention the overly stylized decors making some scenes devoid of any naturally, or rather, making the attempt at naturally seem too obvious. Of course, along with that, you have the right-on-cue sappy music which unfortunately often sounds mismatched.<br /><br />I can't believe that a movie who makes obvious Woody Allen allusions ends up being this deceptive. If you expect a good light-hearted romantic comedy, this is not it. Or rather, this a poor attempt at it. You will only leave the theater wondering why this film has been getting such praise when cinema is now more than 100 years old and there are far superior Quebecois directors making better flicks.<br /><br />Les Aimants is a good movie for what it is. But it's a bad one if you regard cinema as an art and directors as auteur's.	0
My girlfriend picked this one; as a southern born and raised African American I found this movie's plot and premise totally without credibility. To believe that class and racial biases would be so easily and comfortably suspended would only come from someone totally unfamiliar with the ante-bellum south. Totally absurd !!! I wonder how they got a good actor like Harvey Keitel and a good actress like Andie McDowell (who being southern knows better) to participate in this crap	0
Simply the best Estonian film that I have ever seen, although it is made by a Finnish director Ilkka Järvi-Laturi. Tallin Pimeduses is an entertaining thriller about a bunch of gangsters who are trying to steal a huge amount of gold, a national treasure that belongs to the republic of Estonia. But at the same time it is some kind of a summary of the conditions of many Eastern European countries at that time. In the early 90s Soviet Union fell into pieces and many countries, such as Estonia, became independent. Now the conditions may be better in most of those countries. But in the beginning of the 90s many of those new nations had to fight against corruption and organized crime that the Soviet era had left them as inheritance. (And many of them still do...at least on some level...) <br /><br />Tallinn Pimeduses is a very realistic film of that era with believable characters and with a well-written script. The actors are also very good, especially Jüri Järvet (perhaps the best known Estonian actor, plays Snaut in Tarkovski's Solaris), playing and old gangster who's slowly becoming tired of his way of life. But the most astonishing performance comes from Monika Mäger, a child-actor playing Terje, a boyish girl in her early teens, whose presence in the plot is quite essential. (and her name is not even mentioned in the IMDb-credit list!!!)w<br /><br />There are not many films in the world that manage to be entertainment and artistic at the same time. But Tallinn Pimeduses does that. Unfortenately Järvi-Laturi's other films are far from this kind of achievements. His first one, Kotia päin was too artificial and his latest, History is Made at Night was just a weird mess.	1
Maybe I loved this movie so much in part because I've been feeling down in the dumps and it's such a lovely little fairytale. Whatever the reason, I thought it was pitch perfect. Great, intelligent story, beautiful effects, excellent acting (especially De Niro, who is awesome). This movie made me happier than I've been for a while.<br /><br />It is a very funny and clever movie. The running joke of the kingdom's history of prince savagery and the aftermath, the way indulging in magic effects the witch and dozens of smart little touches all kept me enthralled. That's much of what makes it so good; it's an elaborate, special-effects-laden movie with more story than most fairytale movies, yet there is an incredible attention to small things.<br /><br />I feel like just going ahead and watching it all over again.	1
The only reason I even gave it a 1 out of 10 is because the option to give it zero out of 10 was not allowed. This was the biggest waste of time I've ever endured. For roughly 75 minutes, you are subjected to the WORST acting (and I don't mean that in a good way either, like as in KILLER NERD which had great horrible acting) and a plot that is not only ridiculous but also has absolutely NOTHING to do with a massacre. The reason I even rented this piece of crap was because it has massacre in the title. That said, there was only one killing in the entire movie and it was pretty lame at that. You spend more time watching the kids bickering and doing yard work than anything. Speaking of the kids, the little boy actor is probably the most irritating child actor since bob from house by the cemetery. Did I mention it was shot on video as well? If you want to throw away money and over an hour of your life, then by all means watch it. But if you savor your hard earned dollars and time, then stray as far away as possible.	0
Joshua Seftel's first film - a satire of memorable proportions - is about just as the title suggests: The corporations effect on War.<br /><br />The film is about a mercenary (John Cusack) traveling to Turaqistan (not a real country, fyi) to help the American government 'get their message across' to Turaqistan's leaders. He meets a reporter (Marisa Tomei) and we all know what will ensue with a lonely man + a hot reporter. Somewhere in the mix, a pop star named Yonica Babyyeah gets thrown in. As Yonica is marrying one of Turaquistan's most important people (a son of the president), a subplot is created where the mercenary must watch over this star, well, somewhat. The film starts off with a lonely Cusack in a bar; no more than fifteen seconds later, the film hooks you. With it's amusing and intriguing insight on terrorism and politics, the film's running time blows by you. The film has a lot more action than I expected, with the occasional scene of war, well choreographed fights and just sporadic scenes of murder. Though the story isn't much deep, the simplicity of it all makes the film perfect for both the common man and movie critics alike.<br /><br />In the final act of the film, the simplicity of it all turns very hostile and jumbled. I thought it was executed very well, but other may disagree, and I could understand why. Twist after twist is what the ending is all about, and like most films, it is a true hit/miss situation. Regardless, the three writers on the film (Mark Leyner, Jeremy Pikser & John Cusack) did a fantastic job creating a realistic and entertaining satire on today's situation overseas.<br /><br />Joshua Seftel does an excellent job insuring the film's integrity; not reducing the material to the most redundant of films (which I was afraid would happen). Seftel crafted the film as perfectly as one could: he created a vibrant atmosphere, one that is both examines harsh reality and cartoonish falsities; - contrasting them perfectly - as well as making the film feel as if you were watching it all. Seftel really gets you involved in all of the action and it pays off completely. No missteps here. Hopefully, he takes on more directorial jobs, for he is one director to look out for.	1
I have to say, Seventeen & Missing is much better than I expected. The perception I took from the previews was that it would be just humdrum but I was pleasantly surprised with this impressive mystery.<br /><br />Dedee Pfeiffer is Emilie, a mom who insists her daughter, Lori (Tegan Moss), not attend a so-called graduation party one weeknight, but Lori ignores her mother's wishes and takes off for the party anyway. When Lori does not come home, Emilie knows something is wrong and she begins to have visions of her daughter and the events that led to her disappearance.<br /><br />Seventeen & Missing is better than so many other TV movies of this type, as it is not so predictable. Pfeiffer is the reason to see this movie, and most of it comes off as believable. This LMN Original Movie premiered last night. 10/10	1
My husband and I just got done watching this movie. I was not expecting it to be this good! I was really astonished at how great the story line was. I'm usually very good at figuring out twisty plots...but this one had me. I loved it! I'm going to have to watch it again before I take it back. I might even have to buy it. :)	1
"The only way to get anything out of this film is to approach it as a comedy. Seen in that light, it does deliver. <br /><br />If you're looking for a serious movie, look somewhere else. This film has absolutely no depth and offers little more than a cursory and one dimensional examination of ""issues"" with no insight whatsoever.<br /><br />Making a movie about stereotypes and then making every single character in your movie a stereotype is an extremely poor strategy - especially when those same characters only break their hackneyed molds in predictable, stereotypical ways. <br /><br />Busta Rhymes and Ice Cube make the film almost watchable, and Michael Rappaport turns in a good performance, but the script is so awful and the social commentary is so trite, it's hard to find anything redeeming."	0
"Raggedy Ann & Andy is the first movie I ever saw in the theaters. My dad took my sister and I, and the funny thing is - when we got home, dad asked us ""what do you want to do now?"" and we said we want to watch Raggedy Ann & Andy again! lol, and my dad actually took us back to the theatre to watch it again -- at least that's how I remember it. I was five years old at the time.<br /><br />This movie was pretty scary for a five year old. The scene with the giant ocean of sweets, and the hypnotic camel scene.. i don't remember a lot from this film, naturally, the beginning was magical, and a few scenes -- I wish I could find it again, and will likely seek it out now.<br /><br />I remember I loved Raggedy Ann & Andy."	1
The idea had potential, but the movie was poorly scripted, poorly acted, poorly shot and poorly edited. There are lots of production flaws ... for example, Dr. Lane's daughter who never ages despite the passing years. Wait for video, but don't expect much.	0
"Terminus Paradis was exceptional, but ""Niki ardelean"" comes too late. We already have enough of this and we want something new.<br /><br />Big directors should have no problems seeing beyond their time, not behind. Why people see Romania only as a postrevolutionary country?<br /><br />We are just born not reincarnated, and nobody gives a s**t anymore about old times. Most people dont remember or dont want to remember, and the new generation of movie consumers dont understand a bit. This should be the first day of romanian movie not the final song - priveghi! Maybe younger directors should make the move."	0
Please see also my comment on Die Nibelungen part 1: Siegfried.<br /><br />The second part of UFA studio's gargantuan production of the Nibelungen saga continues in the stylised, symphonic and emotionally detached manner of its predecessor. However, whereas part one was a passionless portrayal of individual acts of heroism, part two is a chaotic depiction of bloodletting on a grand scale.<br /><br />As in part one, director Fritz Lang maintains a continuous dynamic rhythm, with the pace of the action and the complexity of the shot composition rising and falling smoothly as the tone of each scene demands. These pictures should only be watched with the note-perfect Gottfried Huppertz score, which fortunately is on the Kino DVD. Now, with this focus on mass action, Lang is presented with greater challenges in staging. The action sequences in his earliest features were often badly constructed, but now he simply makes them part of that rhythmic flow, with the level of activity on the screen swelling up like an orchestra.<br /><br />But just as part one made us witness Siegfried's adventures matter-of-factly and without excitement, part two presents warfare as devastating tragedy. In both pictures, there is a deliberate lack of emotional connection with the characters. That's why Lang mostly keeps the camera outside of the action, never allowing us to feel as if we are there (and this is significant because involving the audience is normally a distinction of Lang's work). That's also why the performances are unnaturally theatrical, with the actors lurching around like constipated sleepwalkers.<br /><br />Nevertheless, Kriemhild's revenge does constantly deal with emotions, and is in fact profoundly humanist. The one moment of naturalism is when Atilla holds his baby son for the first time, and Lang actually emphasises the tenderness of this scene by building up to it with the wild, frantic ride of the huns. The point is that Lang never manipulates us into taking sides, and in that respect this version has more in common with the original saga than the Wagner opera. The climactic slaughter is the very antithesis of a rousing battle scene. Why then did Hitler and co. get so teary-eyed over it, a fact which has unfairly tarnished the reputation of these films? Because the unwavering racial ideology of the Nazis made them automatically view the Nibelungs as the good guys, even if they do kill babies and betray their own kin. For Hitler, their downfall would always be a nationalist tragedy, not a human one.<br /><br />But for us non-nazi viewers, what makes this picture enjoyable is its beautiful sense of pageantry and musical rhythm. When you see these fully-developed silent pictures of Lang's, it makes you realise how much he was wasted in Hollywood. Rather than saddling him with low-budget potboilers, they should have put him to work on a few of those sword-and-sandal epics, pictures that do not have to be believable and do not have to move us emotionally, where it's the poetic, operatic tonality that sweeps us along.	1
"I recently found this movie on VHS after looking for it for a number of years, I was not disappointed. It gets better every time I see it. Peter Ustinov stars and co-wrote the original screenplay (nominated for an Academy Award). Other stars you've heard of include Karl Malden, Bob Newhart and Cesar Romero. Ustinov plays an accountant/embezzler, just released from England's infamous Wormwood Scrubs prison (he had embezzled from the Conservative Party headquarters, selected because he is a Liberal). He immediately begins a search for a new employer from whom he can embezzle, and discovers that computers are the wave of the future. He social-engineers his way into a London men's club and learns the identity of the best computer experts in town, he steals the identity of one Caesar Smith, who has just left town for South America to pursue his hobby of collecting moths in the wild. He talks his way into Ta-Can-Co, an American conglomerate headed by Carlton Klemper (Karl Malden). Klemper hires Smith and shows him around the computer center, especially its security feature consisting of a flashing blue light. Ustinov asks the computer how to defeat its security and the computer obligingly tells, him, ""Disconnect blue light."" Using hacking techniques from 30 years in the future, Ustinov breaks into the system and programs the computer to generate checks written to various bogus companies. The scheme starts to unravel when Klemper's assistant Willard G. Gnatpole (Bob Newhart) notices the amount of business Ta-Can-Co appears to be transacting with Ustinov's scam companies. With the help of his secretary Patty Terwilliger (Maggie Smith), Ustinov manages to avoid prosecution and lives happily ever after. To tell you how would spoil this very funny, romantic, intelligent, and ahead-of-its-time picture."	1
Some of the posters seem less than gruntled because this is neither Mark Twain nor Rodgers and Hart but clearly it doesn't pretend to be either. You'll look a long time to find a greater Rodgers and Hart fan than me but Burke and Van Heusen weren't exactly chopped liver in addition to which they knew Der Bingle inside out and tailored some great songs - But Beautiful, Moonlight Becomes You, It's Always You, The Day After Forever, etc - to fit his highly personal style and here they come up with yet another fine - and unfairly neglected - ballad, Once And For Always, plus a couple of upbeat philosophy-lite entries in If You Stub Your Toe On The Moon and Busy Doing Nothing. The flimsy plot isn't meant to be taken seriously - why else make Merlin a heavy when in most, if not all, of the other versions he is more a friend/mentor to Arthur - so if you start wondering aloud why Sir Lancelot who has been sold to historians as the epitome of chivalry and uprightness metamorphoses into a schoolyard bully you're not going to get much fun out of what is essentially a fun movie. On balance it does what it sets out to do, entertain, so good luck to it.	1
It is true that some fans of Peter Sellers work may be disappointed with this, his last venture. But surely any fan of Sellers will find delight in all of his films, simply because of the man's huge talent. and The Fiendish Plot of Dr. Fu Manchu is certainly no exception. Unfortunately this would prove to be Sellers last film, (it was even released after his death), but it's still nice to see how the man had managed to keep his irreplaceable talent right until his untimely demise. And not only do we get one Sellers, but we get to, for Sellers plays not only the title role but also his nemesis, the equally bizarre Nayland Smith, the detective on the hunt for the crazed 168 year old Fu. The story is equally outlandish as we follow Fu's outrageous antics to make his age-defying elixir and also Nayland and his group of associates trying to prevent him. Just like any of Sellers greater films, the film comes with a guaranteed impeccable performance from him, as well as many of his familiar-faced co-stars - David Tomlinson, Sid Caesar, John Le Mesurier, Clive Dunn and Helen Mirren to name a few. It's also nice to see Pink Panther stalwart Burt Kwouk (Cato) enjoying a cameo with Sellers - albeit playing the same role, but still nice. The story is indeed pretty ridiculous, as are many of the characters involved, which classes this as a film strongly under the Goon influence. And, although it never reaches the heights of Goon comedy, there are plenty of amusing jokes that seem to point in the right direction. The film failed commercially on it's initial release due to the entire world mourning after Sellers' death (the film was released less than 3 weeks after)and there is always that sorrowful thought lurking in the back of your mind when viewing it that this was Sellers last film. It's far from a great film - it's often slow, too ridiculous, and sometimes the jokes simply aren't there - but it is nevertheless enjoyable - if only for another top rate performance from Peter Sellers.	0
"When I first watched this, we borrowed it from our local library about a year ago and watched it about 3 times. We've just watched it again and I liked it MORE than I did the last time I'd watched it!! :) :()<br /><br />The film is mainly about two dogs called Charlie and Itchy (voiced by Dom DeLuise and I love Dom DeLuise!) . Charlie is half a gangster and half a goodie, which I like. Itchy is his sidekick. Charlie is killed by his friend (NOT) and sent to heaven. When Charlie comes back to life, it is the start of an amazing adventure.<br /><br />The five main reasons why I'm absolutely CRAZY about this film: One: I love the characters (except Carface). My favourite three are Charlie, Itchy and a little girl called Anne-Marie who comes slightly later. Two: I love the period of history in which this film is set. It is set during the prohibition in the United States. Three: The Don Bluth animation (as usual) is superb. The backgrounds are good too. Four: There is a strange excitement in this film that keeps me on the edge of my seat. Five: The songs in this are lovely. My favourite song starts with ""I need Brazil, the throb, the thrill""...<br /><br />So, watch this lovely film when you can, you won't be disappointed! :) ;) :()"	1
Unfortunately, this film has long been unavailable (as other posters have noted), but this is one of the essential dramas of the Great Depression, a lyrical and touching drama of love set in a shanty-town. It features performances by Spencer Tracy and Loretta Young that are just about the finest of their careers, and it's a surpassing example of how the director, Frank Borzage, was able to create an almost fairy-tale aura around elements of poverty, crime, and horrendous social inequity, which just proves that how truly romantic and spiritual his talents were. This film shows how love survives amidst squalor and desperate need, and it is totally life-affirming. This is a real masterpiece of the period, and is a movie that deserves to be more widely known.	1
I only saw IPHIGENIA once, almost 30 years ago, but it has haunted me since.<br /><br />One sequence particularly stays in mind, and could only have been fashioned by a great director, as Michael Cacoyanis undoubtedly is.<br /><br />The context: the weight of history and a mighty army and fleet all lie on King Agamemnon's shoulders. An act of sacrilege has becalmed the seas, endangering his great expedition to Troy. He is told he must sacrifice his daughter Iphigenia to Apollo in order to gain the winds for the sails of the Thousand Ships. He initially resists, but comes around, and tricks his wife Clytemenstra to bring their daughter to the Greek camp in order to marry the greatest of all warriors, Achilles.<br /><br />Clytemnestra and Iphigenia arrive, find out about the sacrifice, and rage to the gods for protection and vengeance. Meanwhile, the proud Achilles discovers that his name has been used in this fraudulent, dishonorable way. He climbs a hill to tell Iphigenia that he will protect her.<br /><br />The shot: The camera circles the two young people, without looking directly at each other. They bemoan their fate, and the weakness of men that deceive their loved ones and lust for war. Suddenly, they gaze at each other and, for one moment, we feel both their power and beauty, and the unstated--except by the camera--irony that in another time, another place, they perhaps could love each other and be married. It is a sharp and sad epiphany that lasts only for an instant.<br /><br />What direction! What camera! What storytelling!	1
"I tried to remove anything that might be considered a spoiler. I also assume that you've seen the first movie or at least know the general gist, so if you haven't some of this might not make sense.<br /><br />Plot: This movie beats the audience over the head with tired philosophical ramblings again and again in an attempt to get the theme across. We are bombarded again and again by questions of purpose, and destiny, and choice, and forced to endure the long, torturous platitude sessions that contain them.<br /><br />Neo, awakened from a dream in the last movie, now begins a period of realization about his own existence. There are a lot of revelations in this movie, which I'll be vague about so they won't seem like spoilers.<br /><br />*If you're still worried vague references will spoil the movie, don't read the paragraph below.*<br /><br />The strength and weakness of faith is revealed. The strengths and weaknesses of love, and its temporary nature, are also revealed. The interdependence of humans and technology, and our faith in technology, are also revealed. The importance of choice and experience is revealed. Explaining further things that are revealed would go into too much detail, so I will refrain (as the guidelines for writing a commentary asks). Btw, by ""revealed"" I mean pounded through our ears and eyes like nails.<br /><br />Storyline: So how does Neo and the gang get from the end of the last movie to the beginning of the next one? In short, they keep the faith, and use and abuse overly-stylized action and bullet-time like it's going out of style (and after this display, I'm hoping movie-goers and makers alike learn to appreciate subtlety and originality a bit more). More on that later. To not spoil anything, I will say no more than the promo material already did: Neo is still trying to figure out the Matrix, and he is looking for answers while trying to save the humans, and Zion, all while baddies are going after him and his cohorts. The movie pretty much picks up where the last one left off.<br /><br />Action: While martial arts action and gunplay peppered its predecessor in somewhat equal parts, this movie focuses much more on martial arts than gunplay, adding swords, sais, etc. to the mix. Special effects are so often used and waved in the audience's face that it becomes really tiresome. I've discussed this movie with friends and coworkers alike, and nearly all of them found some of the action sequences--especially the ""Smith fight"" we all heard would be in the movie--to be too long and tedious. This is a huge red flag for action fans, because the end of an action sequence should either leave you wanting a slight bit more, or completely content with the awesomeness that just occured.<br /><br />These fights scenes do neither. They are over-stylized, over-the-top sequences that are wooden and uninspired. In the first movie, there was a real sense of desperation to some of the action, a sense that fighting was for survival, not just looking good (which I honestly don't think they manage in Reloaded anyway) in black and leather. Go watch Drunken Master or Iron Monkey after this movie to remind yourself of what good fighting sequences are--you won't regret it. In addition, the ""Matrix abilities"" people have in Reloaded is not consistent, and what they actually do is not consistent. The first movie had its inconsistencies here, but they weren't too glaring--unlike Reloaded.<br /><br />Special effects are poured on and on and on. Every little thing someone does, be it just jump, somersault, spin, and in many cases just pose, are<br /><br />slow-moed, bullet-timed, or over-accentuated by some sort of destruction. It's evident the W Bros had a ton of money to throw at this movie, and boy did they throw it, with no real restraint. Sharp editors could have really helped this, but the first movie was such a hit that free reign was obviously given, which brings us to. . .<br /><br />Character and dialogue: I have already more or less said the dialogue was tired and full of philosophical platitudes. Actors can't really bring a lot of depth to their character when the script and direction is shoving character progression audience's face, or neglecting it altogether. The audience is at no time given nuance and substance so they can contemplate the character on their own.<br /><br />Keanu's acting performance is stiff at best. Keanu is good at acting confused, and that's about all he does in this film. He makes a decent attempt to show passion between Neo and Trinity, but it falls flat.<br /><br />Lawrence tries to make Morpheus everything from Moses to Henry V, and be as cool as a cat throughout. With the script he is provided, he makes a noble attempt, but it also falls flat.<br /><br />Moss isn't very believable either. Her look of concern is always the same, much like Keanu's, and the chemistry isn't there, although in their very physical scenes they fake it well enough.<br /><br />Hugo once again brought his weird sense of being an Agent program, but he too suffered from the script's hand. I actually find him to be the most interesting character of the bunch, but instead of development they just make him an excuse for a huge, drawn out fight scene.<br /><br />All in all, this movie is beyond disappointing if you had good expectations, and on its own, as a stand-alone movie (which is not how it's supposed to be taken), it's still horrible. I don't see The Matrix as deep, but I at least see it as an enjoyable scifi romp that has some interesting ideas, good action, a few funny lines, and enough restrained symbolism and elusions to amuse the attentive. Reloaded fails on all these counts, and I really hope the W Bros will give us a better experience in the 3rd installment. Granted, I don't have a lot of hope left for that after this film."	0
I thought that this was an absolutely charming movie centering around the lives of Mary-Kate's and Ashley's characters Sam and Emma Stanton! They are both trying to make both themselves and their parents happy but; unfortunately, it's just not that easy for them to actually do! I thought that this was an utterly charming and sweet movie and if you are a real fan of these marvelous young ladies then I'm sure that you'll agree with me here! If you haven't seen this movie yet then I say you really missed-out; big time, and that you should definitely take the time out to see it now! This movie is a real winner! Sincerely, Rick Morris	1
This has got to be one of the worst fillums I've ever seen and I've seen a few. It is slow, boring, amateurish - not even consistent within its own simplistic reading of the plot. The actors do not act. I can't blame them - they have been given a script of such utter banality all they can do is trudge through it with a pain behind their eyes which has nothing to do with the evil goings on in SummersIsle.<br /><br />There is not one moment in this film that rings true - not an honest line nor a single instant where one is moved. The Nicholas Cage character is so badly drawn that one feels not a smidgeon of compassion for him through all his tribulations. I have no doubt that I was seeing a suffering man up there but it was Nicholas Cage fully aware of the fact that he was in the worst movie of his entire career.	0
"When I say "" Doctor Who "" you might conjure up an image of Tom Baker , or Jon Pertwee or maybe Peter Davison . When I say "" James Bond "" you`ll almost certainly conjure up an image of Sean Connery while a small handful of people may think of Roger Moore or Pierce Brosnan . But when I say "" Sgt Bilko "" absolutely everyone will think of Phil Silvers . Unlike Doctor Who or James Bond the role belongs exclusively to one actor . And that`s the problem with this film version you`ll continually wish you were watching the old black and white show . In fact the whole idea of making a film version of BILKO without Silvers in the title role comes close to sacrilage"	0
Garam Masala is one of the funniest film I've seen in ages. Akshay Kumar is excellent as the womaniser who has affairs with 3 girls and engaged at the same time. John Abraham is Amusing at times and this is one of his best works so far. Paresh Rawail is superb as usual in most of his films. The director Priyadarshan has delivered great Movies in the past. Hera Pheri, Hungama and Hulchul being some of the Best. Garam Masala is his funniest film he has made. The three newcomer actresses are average. Rimi sen doesn't get much scope in this movie. I was impressed to see how Priyadarshan made a movie with a simple storyline of a guy having a affair with 3 girls at the same time. All 3 girls have a day off in the same day and end up in the same house. Packed with loads of Laughs, this is one Non stop Entertainer.	1
I thought I was going to watch a scary movie.. and ended up laughing all the way throughout the movie. In the scene where the human transformed to a werewolf I thought they was kidding. Todays computer games have ten times better animations. Low budget, is a fitting comment. I would recommend Wolf (1994) with Jack Nicholson for a good werewolf movie. It has good special effects as they should be (human transforming to werewolf). Unless you wish to have good laugh I would not recommend you to watch this movie. This movie is a joke.	0
